# ops request: type='db'
# SELECT strategy_id AS s, exit_ts AS t, entry_delay_sec AS lag, ROUND(gross_pct,3) AS g, size_sol AS sz, ROUND(net_sol,5) AS net, scaled_out AS sc, substr(mint,1,10) AS mint, substr(lead_wallet,1,10) AS lead FROM copy_trades WHERE status='closed' AND net_sol IS NOT NULL AND strategy_id IN ('copy-hotlead-strict','copy-hotlead-strict-hi','copy-fable-leadcap') ORDER BY exit_ts ASC, id ASC
  s                      | t          | lag | g       | sz  | net      | sc | mint       | lead      
  copy-hotlead-strict    | 1783834505 | 5   | 16.88   | 0.5 | 0.0694   | 0  | 262pzfxPWF | CQTc3FxSuk
  copy-hotlead-strict-hi | 1783834505 | 5   | 16.88   | 0.5 | 0.0694   | 0  | 262pzfxPWF | FakckxEr9U
  copy-hotlead-strict    | 1783835945 | 5   | 139.927 | 0.5 | 0.68463  | 0  | MyabyqqBU1 | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783835945 | 5   | 139.927 | 0.5 | 0.68463  | 0  | MyabyqqBU1 | 9SHHN4YyEW
  copy-hotlead-strict    | 1783849145 | 5   | -95.146 | 0.5 | -0.49073 | 0  | ArDqAbJjLd | 572gijC9dn
  copy-hotlead-strict-hi | 1783849145 | 5   | -95.146 | 0.5 | -0.49073 | 0  | ArDqAbJjLd | 572gijC9dn
  copy-hotlead-strict    | 1783849865 | 5   | -96.409 | 0.5 | -0.49705 | 0  | Hv7n1mFKzN | CQTc3FxSuk
  copy-hotlead-strict-hi | 1783849865 | 5   | -96.409 | 0.5 | -0.49705 | 0  | Hv7n1mFKzN | FakckxEr9U
  copy-hotlead-strict    | 1783853791 | 5   | -96.036 | 0.5 | -0.49518 | 0  | HnSsYeAbJJ | FakckxEr9U
  copy-hotlead-strict-hi | 1783853791 | 5   | -96.036 | 0.5 | -0.49518 | 0  | HnSsYeAbJJ | FakckxEr9U
  copy-hotlead-strict    | 1783854031 | 5   | -10.935 | 0.5 | -0.06967 | 0  | DddyyXjNUS | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783854031 | 5   | -10.935 | 0.5 | -0.06967 | 0  | DddyyXjNUS | 6eqES3ebBs
  copy-hotlead-strict    | 1783859071 | 5   | -94.632 | 0.5 | -0.48816 | 0  | 37Z9ur7HUp | FakckxEr9U
  copy-hotlead-strict-hi | 1783859071 | 5   | -94.632 | 0.5 | -0.48816 | 0  | 37Z9ur7HUp | FakckxEr9U
  copy-hotlead-strict-hi | 1783859311 | 5   | -9.141  | 0.5 | -0.0607  | 0  | FYYQDAvoKy | DSKEyfEeTy
  copy-hotlead-strict    | 1783859311 | 5   | -9.141  | 0.5 | -0.0607  | 0  | FYYQDAvoKy | DSKEyfEeTy
  copy-hotlead-strict    | 1783860394 | 5   | -89.377 | 0.5 | -0.47689 | 0  | 4Ua2rqbZVG | FakckxEr9U
  copy-hotlead-strict-hi | 1783860394 | 5   | -89.377 | 0.5 | -0.47689 | 0  | 4Ua2rqbZVG | FakckxEr9U
  copy-hotlead-strict    | 1783864267 | 5   | -33.349 | 0.5 | -0.19675 | 0  | h3c8Kyoj4p | CXVJewdc79
  copy-hotlead-strict-hi | 1783864267 | 5   | -33.349 | 0.5 | -0.19675 | 0  | h3c8Kyoj4p | CXVJewdc79
  copy-hotlead-strict    | 1783874347 | 5   | -34.623 | 0.5 | -0.20311 | 0  | h3c8Kyoj4p | CXVJewdc79
  copy-hotlead-strict-hi | 1783874347 | 5   | -34.623 | 0.5 | -0.20311 | 0  | h3c8Kyoj4p | CXVJewdc79
  copy-hotlead-strict    | 1783878427 | 5   | -33.039 | 0.5 | -0.19519 | 0  | h3c8Kyoj4p | CXVJewdc79
  copy-hotlead-strict-hi | 1783878427 | 5   | -33.039 | 0.5 | -0.19519 | 0  | h3c8Kyoj4p | CXVJewdc79
  copy-hotlead-strict-hi | 1783913132 | 5   | -93.748 | 0.5 | -0.49874 | 0  | 8se1CKhzdZ | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783913132 | 5   | 135.975 | 0.5 | 0.64987  | 0  | fTHfbaPvnv | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783914572 | 5   | -32.491 | 0.5 | -0.19246 | 0  | Hs5EDt766N | AE7neeVw9N
  copy-hotlead-strict-hi | 1783915052 | 5   | -50.971 | 0.5 | -0.28485 | 0  | Hs5EDt766N | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1783915532 | 5   | -31.883 | 0.5 | -0.18941 | 0  | Hs5EDt766N | AE7neeVw9N
  copy-hotlead-strict-hi | 1783923225 | 5   | -35.447 | 0.5 | -0.20724 | 0  | GWNYjjSPsE | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783956346 | 5   | -91.934 | 0.5 | -0.48967 | 0  | 5XWFwHNTAd | 6eqES3ebBs
  copy-fable-leadcap     | 1783956346 | 5   | -91.934 | 0.5 | -0.48967 | 0  | 5XWFwHNTAd | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783963786 | 5   | -93.12  | 0.5 | -0.4956  | 0  | 4CXB7fET9w | 6eqES3ebBs
  copy-fable-leadcap     | 1783963786 | 5   | -93.12  | 0.5 | -0.4956  | 0  | 4CXB7fET9w | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783968826 | 5   | -30.011 | 0.5 | -0.18006 | 0  | 9khgvoRbPG | 6eqES3ebBs
  copy-fable-leadcap     | 1783968826 | 5   | -30.011 | 0.5 | -0.18006 | 0  | 9khgvoRbPG | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783970506 | 5   | 111.468 | 0.5 | 0.52734  | 0  | 4R8MXfLtRc | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783971946 | 5   | 102.838 | 0.5 | 0.48419  | 0  | 4R8MXfLtRc | 6eqES3ebBs
  copy-hotlead-strict-hi | 1784032907 | 5   | -34.139 | 0.5 | -0.2007  | 0  | Ayh1jEyvub | CXVJewdc79
  copy-fable-leadcap     | 1784032907 | 5   | -34.139 | 0.5 | -0.2007  | 0  | Ayh1jEyvub | CXVJewdc79
  copy-hotlead-strict-hi | 1784033147 | 5   | -54.405 | 0.5 | -0.30203 | 0  | FH39qZsn2u | CXVJewdc79
  copy-fable-leadcap     | 1784033147 | 5   | -54.405 | 0.5 | -0.30203 | 0  | FH39qZsn2u | CXVJewdc79
  copy-hotlead-strict-hi | 1784035789 | 5   | -33.161 | 0.5 | -0.1958  | 0  | FH39qZsn2u | DSKEyfEeTy
  copy-fable-leadcap     | 1784035789 | 5   | -33.161 | 0.5 | -0.1958  | 0  | FH39qZsn2u | DSKEyfEeTy
  copy-hotlead-strict-hi | 1784036509 | 5   | -49.337 | 0.5 | -0.27669 | 0  | CRXfwQYQkQ | DSKEyfEeTy
  copy-fable-leadcap     | 1784036509 | 5   | -49.337 | 0.5 | -0.27669 | 0  | CRXfwQYQkQ | DSKEyfEeTy
  copy-hotlead-strict-hi | 1784048269 | 5   | 4.404   | 0.5 | -0.00798 | 0  | 2BG683fSW7 | 6eqES3ebBs
  copy-hotlead-strict-hi | 1784048989 | 5   | -36.553 | 0.5 | -0.21277 | 0  | Ax6W4svtiN | 9LxMdvs1m8
  copy-fable-leadcap     | 1784048989 | 5   | -36.553 | 0.5 | -0.21277 | 0  | Ax6W4svtiN | 9LxMdvs1m8
  copy-hotlead-strict-hi | 1784064109 | 5   | -33.925 | 0.5 | -0.19963 | 0  | 6M4kwmg87t | 9LxMdvs1m8
  copy-fable-leadcap     | 1784064109 | 5   | -33.925 | 0.5 | -0.19963 | 0  | 6M4kwmg87t | 9LxMdvs1m8
  copy-hotlead-strict-hi | 1784067469 | 5   | 20.81   | 0.5 | 0.07405  | 0  | 4R8MXfLtRc | 6eqES3ebBs
  copy-hotlead-strict-hi | 1784078271 | 5   | -98.005 | 0.5 | -0.52003 | 0  | E8tFTkoYX6 | FjWuMBSirx
  copy-fable-leadcap     | 1784078271 | 5   | -98.005 | 0.5 | -0.52003 | 0  | E8tFTkoYX6 | FjWuMBSirx
  copy-hotlead-strict-hi | 1784090031 | 5   | -38.304 | 0.5 | -0.22152 | 0  | DyAhAMCuLh | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1784092911 | 5   | -30.06  | 0.5 | -0.1803  | 0  | FeMbDoX7R1 | EYDjJhT8tE
  copy-fable-leadcap     | 1784092911 | 5   | -30.06  | 0.5 | -0.1803  | 0  | FeMbDoX7R1 | EYDjJhT8tE
  copy-hotlead-strict-hi | 1784094831 | 5   | -30.922 | 0.5 | -0.18461 | 0  | HDdGMtMMY5 | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1784103471 | 5   | 242.687 | 0.5 | 1.18344  | 0  | 4wVUNgCt3e | 2bVqHKY1ED
  copy-fable-leadcap     | 1784103471 | 5   | 242.687 | 0.5 | 1.18344  | 0  | 4wVUNgCt3e | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1784105871 | 5   | 120.412 | 0.5 | 0.57206  | 0  | 4wVUNgCt3e | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1784120272 | 5   | -0.868  | 0.5 | -0.03434 | 0  | GoXKAKmBmU | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1784126033 | 5   | 112.095 | 0.5 | 0.53048  | 0  | B4ptaVsUe6 | 9LxMdvs1m8
  copy-fable-leadcap     | 1784126033 | 5   | 112.095 | 0.5 | 0.53048  | 0  | B4ptaVsUe6 | 9LxMdvs1m8
  copy-hotlead-strict-hi | 1784129873 | 5   | -62.771 | 0.5 | -0.34385 | 0  | 87j3mQCbeJ | 9LxMdvs1m8
  copy-fable-leadcap     | 1784129873 | 5   | -62.771 | 0.5 | -0.34385 | 0  | 87j3mQCbeJ | 9LxMdvs1m8
  copy-hotlead-strict-hi | 1784132277 | 5   | -30.809 | 0.5 | -0.18405 | 0  | B4ptaVsUe6 | 5KcqJ7NFA9
  copy-fable-leadcap     | 1784132277 | 5   | -30.809 | 0.5 | -0.18405 | 0  | B4ptaVsUe6 | 5KcqJ7NFA9
  copy-hotlead-strict-hi | 1784136356 | 5   | 39.425  | 0.5 | 0.16712  | 0  | 76iSgD2nwj | 7TiAUgZdLM
  copy-fable-leadcap     | 1784136356 | 5   | 39.425  | 0.5 | 0.16712  | 0  | 76iSgD2nwj | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1784138997 | 5   | -95.196 | 0.5 | -0.50598 | 0  | HZpw6eVqzP | BLbgdniaf7
  copy-fable-leadcap     | 1784138997 | 5   | -95.196 | 0.5 | -0.50598 | 0  | HZpw6eVqzP | BLbgdniaf7
  copy-hotlead-strict-hi | 1784139717 | 5   | -81.079 | 0.5 | -0.4354  | 0  | 6nSL1qkRHt | C4eNLxxC7X
  copy-fable-leadcap     | 1784139717 | 5   | -81.079 | 0.5 | -0.4354  | 0  | 6nSL1qkRHt | C4eNLxxC7X
  copy-hotlead-strict-hi | 1784140676 | 5   | 105.243 | 0.5 | 0.49622  | 0  | CMhzhzjXZw | 7TiAUgZdLM
  copy-fable-leadcap     | 1784140676 | 5   | 105.243 | 0.5 | 0.49622  | 0  | CMhzhzjXZw | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1784148117 | 5   | -36.039 | 0.5 | -0.2102  | 0  | 8Gw5ERAe6h | C4eNLxxC7X
  copy-fable-leadcap     | 1784148117 | 5   | -36.039 | 0.5 | -0.2102  | 0  | 8Gw5ERAe6h | C4eNLxxC7X
  copy-hotlead-strict-hi | 1784149557 | 5   | -97.456 | 0.5 | -0.51728 | 0  | F2ogvAa254 | C4eNLxxC7X
  copy-fable-leadcap     | 1784149557 | 5   | -97.456 | 0.5 | -0.51728 | 0  | F2ogvAa254 | C4eNLxxC7X
  copy-hotlead-strict-hi | 1784151237 | 5   | -37.414 | 0.5 | -0.21707 | 0  | H63ET58W34 | C4eNLxxC7X
  copy-fable-leadcap     | 1784151237 | 5   | -37.414 | 0.5 | -0.21707 | 0  | H63ET58W34 | C4eNLxxC7X
  copy-hotlead-strict-hi | 1784175005 | 5   | -96.034 | 0.5 | -0.51017 | 0  | 2EtdnvY2wi | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1784176205 | 5   | 126.873 | 0.5 | 0.60436  | 0  | DzxUkQfyer | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1784179804 | 5   | -13.505 | 0.5 | -0.09753 | 0  | 3FPVPJ1ymL | C4eNLxxC7X
  copy-fable-leadcap     | 1784179804 | 5   | -13.505 | 0.5 | -0.09753 | 0  | 3FPVPJ1ymL | C4eNLxxC7X
  copy-hotlead-strict-hi | 1784190365 | 5   | 138.882 | 0.5 | 0.66441  | 0  | 2WG2adv7Fd | BLbgdniaf7
  copy-fable-leadcap     | 1784190365 | 5   | 138.882 | 0.5 | 0.66441  | 0  | 2WG2adv7Fd | BLbgdniaf7
  copy-hotlead-strict-hi | 1784192285 | 5   | 100.221 | 0.5 | 0.4711   | 0  | AWJkSP77HT | BLbgdniaf7
  copy-fable-leadcap     | 1784192285 | 5   | 100.221 | 0.5 | 0.4711   | 0  | AWJkSP77HT | BLbgdniaf7
  copy-hotlead-strict-hi | 1784199245 | 5   | -95.692 | 0.5 | -0.50846 | 0  | Srbdr8cAhz | BLbgdniaf7
  copy-fable-leadcap     | 1784199245 | 5   | -95.692 | 0.5 | -0.50846 | 0  | Srbdr8cAhz | BLbgdniaf7
  copy-hotlead-strict-hi | 1784201644 | 5   | -15.543 | 0.5 | -0.10771 | 0  | 8Gw5ERAe6h | BnYk6Dph4C
  copy-fable-leadcap     | 1784201644 | 5   | -15.543 | 0.5 | -0.10771 | 0  | 8Gw5ERAe6h | BnYk6Dph4C
  [1061 rows]
